unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
OT,2020-12-28,2020-12-18,0.092014484,0.096017055,0.08513287,0.104680024,0.09735805,0.09090187,0.09800315,0.09105219,0.06869908,0.09647562,0.04876077913417598,0.030348710489275756
OT,2020-12-29,2020-12-18,0.08937029,0.09511376,0.08513329,0.09232432,0.059153683,0.088115975,0.09329681,0.09795967,0.09505024,0.09439602,0.05229850077164403,0.02430781566865034
OT,2020-12-30,2020-12-18,0.10463735,0.090533905,0.11054866,0.08098054,0.084082566,0.085896745,0.09069608,0.108397074,0.13171077,0.09294212,0.04691957226968596,0.04054588563858297
OT,2020-12-31,2020-12-18,0.11576678,0.098451465,0.13920908,0.08104272,0.087414555,0.08911833,0.098799,0.120971456,0.06956882,0.090214424,0.04825797411617183,0.045995351535153155
OT,2021-01-01,2020-12-18,0.09986815,0.09550844,0.11726222,0.092007965,0.06879707,0.078287646,0.091833584,0.121304944,0.05288542,0.08921497,0.0662721395094141,0.04284287259133575
PAR (�mol/m�/s),2020-12-19,2020-12-18,-0.5034933,-0.5117442,-0.4901668,-0.49293536,-0.5011133,-0.5852738,-0.5268782,-0.4869024,-0.4780619,-0.5218763,-0.4880776463422402,-0.4746432103567496
PAR (�mol/m�/s),2020-12-20,2020-12-18,-0.5343991,-0.5310658,-0.5124861,-0.53854954,-0.4979522,-0.5624053,-0.53637516,-0.5349734,-0.5170853,-0.5314885,-0.6223513861638605,-0.47257423376973445
PAR (�mol/m�/s),2020-12-21,2020-12-18,-0.6167807,-0.5406863,-0.6222053,-0.5640887,-0.4573512,-0.5669508,-0.55232984,-0.5628774,-0.44243276,-0.54387236,-0.5064758660568719,-0.6257479737249639
PAR (�mol/m�/s),2020-12-22,2020-12-18,-0.59644353,-0.5569455,-0.6601541,-0.58725864,-0.4488769,-0.55850977,-0.56390786,-0.58705366,-0.51085126,-0.5620705,-0.5843524244709035,-0.6392157779744742
PAR (�mol/m�/s),2020-12-23,2020-12-18,-0.57548237,-0.55307126,-0.5904327,-0.57983744,-0.44379634,-0.56159407,-0.5586338,-0.5536879,-0.58804065,-0.5338634,-0.619311920267003,-0.5400847683716135
PAR (�mol/m�/s),2020-12-24,2020-12-18,-0.5923747,-0.560095,-0.6283643,-0.5951323,-0.46593672,-0.5628403,-0.57147807,-0.55243117,-0.5674768,-0.551283,-0.5547785370214817,-0.5951573206897194
PAR (�mol/m�/s),2020-12-25,2020-12-18,-0.58528465,-0.5595929,-0.6014614,-0.59527266,-0.4545692,-0.56209755,-0.57256466,-0.55654055,-0.5476413,-0.58683014,-0.6204791309577469,-0.5883697835497483
PAR (�mol/m�/s),2020-12-26,2020-12-18,-0.56361043,-0.5652939,-0.6078866,-0.5949699,-0.45648414,-0.5660639,-0.5675922,-0.55342066,-0.59279346,-0.5706512,-0.5819178547207552,-0.6332982705142441
PAR (�mol/m�/s),2020-12-27,2020-12-18,-0.5666172,-0.5592714,-0.6118414,-0.59085125,-0.49446133,-0.5583519,-0.56674206,-0.531918,-0.57995695,-0.5542065,-0.632619932230517,-0.636776015345951
PAR (�mol/m�/s),2020-12-28,2020-12-18,-0.5258166,-0.5605061,-0.5949001,-0.59371805,-0.5919519,-0.5571914,-0.5732348,-0.487469,-0.56925464,-0.53808236,-0.5882620684154558,-0.608379724344023
PAR (�mol/m�/s),2020-12-29,2020-12-18,-0.54978824,-0.5529009,-0.65861607,-0.58265126,-0.66300184,-0.55997723,-0.57039607,-0.53584826,-0.5404319,-0.5741621,-0.5519338782476628,-0.49037571757510307
PAR (�mol/m�/s),2020-12-30,2020-12-18,-0.588444,-0.5559437,-0.7067086,-0.56641257,-0.60505056,-0.5621965,-0.56719637,-0.5771894,-0.4735508,-0.56799114,-0.5562194865865643,-0.5083831361000285
PAR (�mol/m�/s),2020-12-31,2020-12-18,-0.62364054,-0.55315626,-0.72907156,-0.60440606,-0.5390347,-0.55897486,-0.577228,-0.6151314,-0.4400265,-0.55283386,-0.56680168250707,-0.562101830841798
PAR (�mol/m�/s),2021-01-01,2020-12-18,-0.56201476,-0.56042624,-0.6247437,-0.5977313,-0.61814934,-0.56980556,-0.5619213,-0.61530125,-0.46527734,-0.52851534,-0.6794927812265621,-0.5368501986158098
SWDR (W/m�),2020-12-19,2020-12-18,-0.49444422,-0.50277567,-0.46941102,-0.46528113,-0.49551368,-0.5941424,-0.5186548,-0.47164077,-0.47348619,-0.51407886,-0.4799250251914518,-0.4311250435777492
SWDR (W/m�),2020-12-20,2020-12-18,-0.52684176,-0.52342063,-0.49953565,-0.54184896,-0.49252555,-0.5712739,-0.5288958,-0.5270727,-0.50993735,-0.5241955,-0.6177789603810729,-0.39442683363066283
SWDR (W/m�),2020-12-21,2020-12-18,-0.6123979,-0.53363484,-0.6133602,-0.5528562,-0.45161113,-0.57581943,-0.54558873,-0.55685365,-0.43504548,-0.535761,-0.5022313290734881,-0.6243142670974572
SWDR (W/m�),2020-12-22,2020-12-18,-0.59098417,-0.55087614,-0.6556151,-0.5714457,-0.4426069,-0.5673784,-0.55813223,-0.58205354,-0.5166069,-0.5546259,-0.5821269151167465,-0.6390943964787329
SWDR (W/m�),2020-12-23,2020-12-18,-0.56903976,-0.5465236,-0.5838205,-0.5711007,-0.43823957,-0.57046264,-0.5523089,-0.5489429,-0.56983304,-0.5249437,-0.6165999236925311,-0.5397970550015058
SWDR (W/m�),2020-12-24,2020-12-18,-0.5870229,-0.5538483,-0.62279505,-0.58217746,-0.46113497,-0.57170886,-0.5658754,-0.5448931,-0.5477393,-0.54323304,-0.5486156910325771,-0.5927266119965178
SWDR (W/m�),2020-12-25,2020-12-18,-0.57872546,-0.55340147,-0.59151196,-0.5832519,-0.45011908,-0.5709661,-0.56685126,-0.5464877,-0.5297992,-0.58013266,-0.6176396514087465,-0.5879403745067961
SWDR (W/m�),2020-12-26,2020-12-18,-0.5558492,-0.5590758,-0.60051465,-0.57671016,-0.45194253,-0.5749325,-0.56149995,-0.5435522,-0.57930577,-0.56268567,-0.5774543933017214,-0.6317814025139123
SWDR (W/m�),2020-12-27,2020-12-18,-0.5592968,-0.5528797,-0.6041997,-0.5756321,-0.49061614,-0.5672205,-0.56074417,-0.5209632,-0.5834589,-0.54629254,-0.6264737015849812,-0.6354909765056119
SWDR (W/m�),2020-12-28,2020-12-18,-0.51740956,-0.55430275,-0.57973444,-0.58319515,-0.5871806,-0.56605995,-0.56779504,-0.47513673,-0.5578216,-0.52983534,-0.5823808122625524,-0.608186708762552
SWDR (W/m�),2020-12-29,2020-12-18,-0.541834,-0.54624116,-0.65077955,-0.5738445,-0.65763104,-0.56884587,-0.56460613,-0.5285025,-0.53114325,-0.5666727,-0.5448054888479236,-0.4876873560294338
SWDR (W/m�),2020-12-30,2020-12-18,-0.5833939,-0.5494161,-0.7015928,-0.53063077,-0.5992707,-0.57106507,-0.56135935,-0.5739434,-0.47106963,-0.55979556,-0.5489225197712084,-0.5047452888997719
SWDR (W/m�),2020-12-31,2020-12-18,-0.62153554,-0.5466188,-0.72986346,-0.58337414,-0.53237844,-0.5678435,-0.57193094,-0.61505306,-0.43484372,-0.5452152,-0.559262212013694,-0.5656096406588405
SWDR (W/m�),2021-01-01,2020-12-18,-0.5553974,-0.5541503,-0.6230485,-0.58059675,-0.61169153,-0.5786742,-0.5558002,-0.61506003,-0.4467615,-0.5196489,-0.6727667420047998,-0.5377309778837454
T (degC),2020-12-19,2020-12-18,-1.0930259,-1.1042571,-1.0411469,-1.2036874,-1.177055,-1.0384601,-1.1338148,-1.0927508,-1.1742158,-1.0856256,-1.0600621318128156,-1.6185871529877782
T (degC),2020-12-20,2020-12-18,-1.0793436,-1.0646974,-1.0037193,-1.1201667,-1.1466919,-1.0155916,-1.0858986,-1.1452115,-0.766428,-1.1587527,-1.1194348737799467,-1.6888247776123284
T (degC),2020-12-21,2020-12-18,-1.1669714,-1.0614378,-1.0371082,-1.2011836,-1.0745553,-1.0201372,-1.1033497,-1.322452,-0.9696499,-1.1591132,-1.0165875009315946,-0.9255085091247651
T (degC),2020-12-22,2020-12-18,-1.2605872,-1.0326025,-1.0482652,-1.5687492,-1.0338376,-1.0116961,-1.0647137,-1.2836881,-1.0024064,-1.2077938,-0.09774505913840531,-1.061591661458885
T (degC),2020-12-23,2020-12-18,-1.0481774,-1.024355,-1.007881,-1.6003368,-1.0021819,-1.0147804,-1.0300465,-1.1335409,-1.3264506,-1.1022035,-0.25166972493226464,-1.197620830393732
T (degC),2020-12-24,2020-12-18,-1.1672863,-1.0745814,-1.1112115,-1.5324221,-0.9960188,-1.0160266,-1.0668057,-1.294104,-0.9547202,-1.1454738,-0.7054721736878571,-1.2093982086684667
T (degC),2020-12-25,2020-12-18,-1.2796458,-1.0614237,-1.1288282,-1.5108204,-0.9540722,-1.0152838,-1.0709035,-1.308373,-1.1870179,-1.2183764,-1.3531200119997215,-1.2357780964465583
T (degC),2020-12-26,2020-12-18,-1.192965,-1.074114,-1.1236382,-1.4234815,-0.9210524,-1.0192503,-1.0641505,-1.3800259,-1.2430834,-1.2097996,-1.5601193565121905,-0.9256704593225843
T (degC),2020-12-27,2020-12-18,-1.0926245,-1.0684053,-1.092155,-1.3590294,-0.92623794,-1.0115383,-1.0955353,-1.3321191,-1.4881624,-1.1576821,-1.4318278081398126,-0.5716473268899928
T (degC),2020-12-28,2020-12-18,-1.1121457,-1.0902777,-1.1377149,-1.3731415,-0.98232603,-1.0103776,-1.061564,-1.4317,-1.4552104,-1.1520323,-1.3325163479438449,-0.472965673018877
T (degC),2020-12-29,2020-12-18,-1.2174377,-1.0704435,-1.0617603,-1.2949842,-1.0088419,-1.0131636,-1.0749075,-1.4158556,-1.3087537,-1.2099583,-1.3356293906352568,-1.112965863100394
T (degC),2020-12-30,2020-12-18,-1.2254263,-1.0741172,-1.117241,-1.2977633,-0.9062942,-1.0153828,-1.0649378,-1.3853098,-1.0738463,-1.2388299,-1.212322309462423,-1.2612312692037966
T (degC),2020-12-31,2020-12-18,-1.1928252,-1.0695903,-1.1744113,-1.4219575,-0.7930875,-1.0121613,-1.062724,-1.2142583,-1.0901363,-1.1819699,-1.3096723728181372,-1.0292376108279102
T (degC),2021-01-01,2020-12-18,-1.2288502,-1.0583475,-1.1363827,-1.4227678,-0.8304416,-1.0229919,-1.0589051,-1.240708,-1.1650928,-1.1064297,-1.2915519451288202,-0.6075282929401395
Tdew (degC),2020-12-19,2020-12-18,-0.49999398,-0.458386,-0.45737565,-0.65917104,-0.38443223,-0.67162144,-0.49576157,-0.5057692,-0.8484109,-0.45210293,-0.49142486091276766,-1.24429679148814
Tdew (degC),2020-12-20,2020-12-18,-0.4447323,-0.42918265,-0.26200876,-0.7899587,-0.38427678,-0.6487529,-0.4597582,-0.41632825,-0.5422424,-0.5116529,-0.6493194113933618,-1.4988969406325632
Tdew (degC),2020-12-21,2020-12-18,-0.56104755,-0.44829604,-0.37351418,-0.8332354,-0.33016667,-0.65329844,-0.4936986,-0.51079965,-0.5805631,-0.541896,-0.31513900070140904,-0.5364148171933996
Tdew (degC),2020-12-22,2020-12-18,-0.53633165,-0.42666316,-0.22356161,-0.89087117,-0.33408657,-0.6448574,-0.45878932,-0.45584625,-0.3940819,-0.5459655,0.5549139002357113,-0.7253017324948207
Tdew (degC),2020-12-23,2020-12-18,-0.46210107,-0.41859025,-0.5771155,-0.8913288,-0.3706876,-0.6479417,-0.40756625,-0.2777266,-0.7123779,-0.51663935,0.682073907994508,-1.004426382456535
Tdew (degC),2020-12-24,2020-12-18,-0.5080502,-0.4701403,-0.48956242,-0.91089594,-0.3828545,-0.6491879,-0.43992478,-0.47879052,-0.3684713,-0.52983826,-0.17654887988564197,-0.8405696959358857
Tdew (degC),2020-12-25,2020-12-18,-0.71446407,-0.42490333,-0.2474229,-0.9531666,-0.3195693,-0.6484452,-0.4452238,-0.60333234,-0.4274544,-0.61450136,-0.832480527578838,-0.813272781201147
Tdew (degC),2020-12-26,2020-12-18,-0.6717841,-0.46745646,-0.41365558,-0.82046366,-0.26363906,-0.6524115,-0.45602387,-0.7075131,-0.47425008,-0.6462278,-1.1599145933461878,-0.46552448254777157
Tdew (degC),2020-12-27,2020-12-18,-0.54520637,-0.48080248,-0.24161515,-0.7058817,-0.34165287,-0.6446995,-0.4890521,-0.552819,-0.6610587,-0.547629,-1.590606409774816,0.13278392601235142
Tdew (degC),2020-12-28,2020-12-18,-0.5070089,-0.4854679,-0.4448669,-0.66901696,-0.5208647,-0.643539,-0.41936314,-0.61882675,-0.8082469,-0.50546896,-1.0817192992280598,-0.07057325459709521
Tdew (degC),2020-12-29,2020-12-18,-0.603054,-0.45607975,-0.2224774,-0.4849716,-0.54760975,-0.6463249,-0.46725345,-0.5339926,-0.67309994,-0.5831461,-0.7621595500685666,-0.9604032590472633
Tdew (degC),2020-12-30,2020-12-18,-0.54480195,-0.4915471,-0.28631625,-0.5081854,-0.50898147,-0.64854413,-0.49411887,-0.5599402,-0.39596742,-0.6592245,-0.7166754347647949,-1.0432930638852183
Tdew (degC),2020-12-31,2020-12-18,-0.5046742,-0.433587,-0.25693366,-0.54688245,-0.5058773,-0.64532256,-0.43449426,-0.48030058,-0.6095171,-0.60618365,-0.9481889371057449,-0.593275332616844
Tdew (degC),2021-01-01,2020-12-18,-0.5705507,-0.43453354,-0.24908462,-0.6236508,-0.5986872,-0.6561532,-0.43068436,-0.43915832,-0.71267915,-0.531614,-0.9489516608153736,-0.6326254304812076
Tlog (degC),2020-12-19,2020-12-18,-1.1417302,-1.1349233,-1.1003344,-1.1526992,-1.1307616,-1.011476,-1.1495782,-1.1763649,-1.157665,-1.1061268,-1.17729025675558,-1.3690158006113053
Tlog (degC),2020-12-20,2020-12-18,-1.0523643,-1.0866231,-0.8171592,-1.2295291,-1.1299071,-0.9886075,-1.1042119,-1.1172321,-1.2222995,-1.1500745,-1.2334342768866673,-1.4424815307577044
Tlog (degC),2020-12-21,2020-12-18,-1.1860007,-1.1026537,-1.027716,-1.3283913,-1.1122324,-0.99315304,-1.133548,-1.2651297,-1.0440537,-1.1455878,-1.1039461461161164,-1.065628940439055
Tlog (degC),2020-12-22,2020-12-18,-1.2213764,-1.057926,-0.9918441,-1.4881461,-1.0936334,-0.984712,-1.0824329,-1.237484,-1.1305559,-1.1907201,-0.45611378979733164,-1.1081591237507593
Tlog (degC),2020-12-23,2020-12-18,-1.0560372,-1.0509331,-1.0344143,-1.5277787,-1.0188102,-0.9877963,-1.0566347,-1.1207204,-1.2466364,-1.1030358,-0.3746831993591424,-1.1122415338967253
Tlog (degC),2020-12-24,2020-12-18,-1.206369,-1.1041855,-1.1043836,-1.5134182,-0.9762834,-0.9890425,-1.1100583,-1.2682419,-1.3103547,-1.1676085,-0.8515940085005587,-1.0188335524972374
Tlog (degC),2020-12-25,2020-12-18,-1.2715354,-1.0777398,-1.1000624,-1.4861302,-0.8855641,-0.9882998,-1.087392,-1.2815642,-1.1998714,-1.203762,-1.3410218875564714,-1.1565300260559457
Tlog (degC),2020-12-26,2020-12-18,-1.2032636,-1.1008768,-1.1162088,-1.4105824,-0.83217305,-0.9922661,-1.0880033,-1.3195252,-1.3017274,-1.2140212,-1.6507801976936605,-0.9047175673935857
Tlog (degC),2020-12-27,2020-12-18,-1.1026604,-1.1030152,-1.0694547,-1.3825376,-0.79413927,-0.9845541,-1.1234581,-1.2664158,-1.2712921,-1.1426008,-1.6817421015085872,-0.6354525877447408
Tlog (degC),2020-12-28,2020-12-18,-1.111804,-1.1131048,-1.1238129,-1.3712144,-0.843236,-0.9833936,-1.0744365,-1.2569287,-1.31886,-1.1381751,-1.3424146074356922,-0.6125858682277848
Tlog (degC),2020-12-29,2020-12-18,-1.2072,-1.0946199,-1.0251793,-1.2591794,-0.9185593,-0.9861795,-1.1034944,-1.2470912,-1.1943104,-1.2137194,-1.4772124827457722,-1.0348933536045017
Tlog (degC),2020-12-30,2020-12-18,-1.1832588,-1.1094334,-1.0715325,-1.2892896,-0.84698135,-0.98839873,-1.0967588,-1.2814305,-1.3783934,-1.2773739,-1.3012510305054734,-1.2774268160715532
Tlog (degC),2020-12-31,2020-12-18,-1.1426246,-1.06745,-1.1032848,-1.3741968,-0.7546003,-0.98517716,-1.0642706,-1.1852525,-1.3294867,-1.2170755,-1.3453219101835656,-1.0529551895381462
Tlog (degC),2021-01-01,2020-12-18,-1.2302654,-1.0786494,-1.0860918,-1.3711555,-0.7409023,-0.9960078,-1.0893584,-1.1974379,-1.4696294,-1.1188885,-1.1696825244153366,-0.8114053354857944
Tpot (K),2020-12-19,2020-12-18,-1.1007874,-1.118063,-1.1642435,-1.2219875,-1.14634,-0.9853943,-1.1146224,-1.1272115,-1.226986,-1.0692513,-1.0728039342781948,-1.7435872542136461
Tpot (K),2020-12-20,2020-12-18,-1.0488019,-1.0324018,-0.9881276,-1.2074144,-1.1057382,-0.9625258,-1.0573063,-1.1318196,-1.1455032,-1.1094921,-1.1363214007767726,-1.7539346836426515
Tpot (K),2020-12-21,2020-12-18,-1.1001089,-1.0087473,-1.1223313,-1.2731137,-1.0134299,-0.9670713,-1.034785,-1.2179278,-0.854916,-1.0592151,-1.0356811724743034,-0.937067257493361
Tpot (K),2020-12-22,2020-12-18,-1.2081009,-0.97301877,-1.108909,-1.609067,-0.96502185,-0.95863026,-0.986308,-1.2161595,-1.065876,-1.1395127,-0.05607710242477727,-1.1147249358521079
Tpot (K),2020-12-23,2020-12-18,-0.9900679,-0.9684885,-0.97628015,-1.5859945,-0.9555025,-0.96171457,-0.9658684,-1.0401797,-1.1109223,-1.0382732,-0.19440149535614948,-1.3355404563836206
Tpot (K),2020-12-24,2020-12-18,-1.1159712,-1.0063087,-1.1433963,-1.5272647,-0.9093879,-0.9629608,-1.0072881,-1.2311608,-1.1358331,-1.0950282,-0.60039222895008,-1.289058056856489
Tpot (K),2020-12-25,2020-12-18,-1.1496836,-1.0034105,-1.1726774,-1.4763386,-0.89596164,-0.96221805,-0.99448866,-1.2155855,-1.0649757,-1.1140774,-1.337865014955934,-1.2964703285304697
Tpot (K),2020-12-26,2020-12-18,-1.0758482,-0.99872303,-1.3238804,-1.3968713,-0.8609594,-0.9661844,-0.98360443,-1.2605195,-1.0259428,-1.0948912,-1.5672331566497335,-0.9881724584076975
Tpot (K),2020-12-27,2020-12-18,-1.025606,-0.99423504,-1.0348445,-1.3350596,-0.81425965,-0.9584724,-1.020407,-1.2418606,-0.99123025,-1.0796547,-1.2175756877780597,-0.5720062986104316
Tpot (K),2020-12-28,2020-12-18,-1.0662924,-1.0150819,-0.96935743,-1.3579103,-0.897713,-0.95731187,-0.9906809,-1.3180152,-1.1410817,-1.1014539,-0.9558567082929676,-0.4652169549902576
Tpot (K),2020-12-29,2020-12-18,-1.1067747,-0.9884798,-1.0686593,-1.2688649,-0.88783395,-0.96009773,-0.9782234,-1.3063914,-1.1512249,-1.1252326,-1.0246022385994653,-1.223084452998486
Tpot (K),2020-12-30,2020-12-18,-1.0949702,-0.9898021,-0.9896673,-1.2530681,-0.7491686,-0.962317,-0.9744104,-1.2696561,-1.0559775,-1.157655,-1.0341373147055215,-1.3035054076813968
Tpot (K),2020-12-31,2020-12-18,-1.0566605,-0.9887326,-1.1085101,-1.3788565,-0.6420733,-0.95909536,-0.9579686,-1.1175728,-0.952637,-1.1001341,-1.1637511919300736,-1.0444618635342504
Tpot (K),2021-01-01,2020-12-18,-1.111558,-0.9895831,-1.0534477,-1.4146628,-0.6456536,-0.969926,-0.99615544,-1.1640671,-0.96247584,-1.0247496,-1.1393038532846482,-0.5580150875808455
VPact (mbar),2020-12-19,2020-12-18,-0.59896314,-0.5639397,-0.54183954,-0.68582386,-0.4564231,-0.7081656,-0.5927056,-0.606992,-0.65862566,-0.5653266,-0.5962088647645353,-1.086743231465888
VPact (mbar),2020-12-20,2020-12-18,-0.54957205,-0.53966373,-0.40052623,-0.6460456,-0.44539058,-0.6852971,-0.56148565,-0.52615786,-0.4628637,-0.6045442,-0.7107494711371244,-1.2126682722518183
VPact (mbar),2020-12-21,2020-12-18,-0.6598541,-0.55701154,-0.5690757,-0.7280294,-0.39553267,-0.6898426,-0.5913159,-0.6204604,-0.7882754,-0.63853437,-0.45531965386436674,-0.6210410028444843
VPact (mbar),2020-12-22,2020-12-18,-0.62966913,-0.5376416,-0.42873508,-0.91071844,-0.40535367,-0.68140155,-0.56025475,-0.5770273,-0.47828186,-0.63835585,0.39767692640227753,-0.7640153551101447
VPact (mbar),2020-12-23,2020-12-18,-0.55855274,-0.52659714,-0.66161793,-0.8740606,-0.4127617,-0.68448585,-0.5182859,-0.4361295,-0.78321064,-0.6023032,0.5375867527216847,-0.9467653585751127
VPact (mbar),2020-12-24,2020-12-18,-0.6114563,-0.5717068,-0.6028753,-0.87181026,-0.43820378,-0.68573207,-0.54918736,-0.5909801,-0.5196666,-0.6210557,-0.32296056673211965,-0.8409286377509028
VPact (mbar),2020-12-25,2020-12-18,-0.76044565,-0.537022,-0.38950133,-0.8851795,-0.45118818,-0.68498933,-0.55005616,-0.68112016,-0.5658277,-0.67726314,-0.8318772286416083,-0.8180710653579726
VPact (mbar),2020-12-26,2020-12-18,-0.7294155,-0.5677495,-0.5129947,-0.85345984,-0.47204322,-0.68895566,-0.5575297,-0.7619245,-0.7152611,-0.7071861,-1.0402807895123252,-0.5701603942213826
VPact (mbar),2020-12-27,2020-12-18,-0.6299197,-0.57683384,-0.42787856,-0.7481966,-0.511505,-0.68124366,-0.5856669,-0.6467279,-0.69885147,-0.6299331,-1.2624905136666777,-0.052113340575118884
VPact (mbar),2020-12-28,2020-12-18,-0.59788364,-0.5802611,-0.5277927,-0.7696383,-0.6449157,-0.68008316,-0.52999914,-0.6863493,-0.6984038,-0.6013005,-0.9861460966370166,-0.24121354728953948
VPact (mbar),2020-12-29,2020-12-18,-0.67657167,-0.56053436,-0.37238088,-0.72230965,-0.6981828,-0.682869,-0.56807804,-0.61675763,-0.66922504,-0.6575667,-0.7913117511674932,-0.9193741833647873
VPact (mbar),2020-12-30,2020-12-18,-0.62933016,-0.5890306,-0.4619813,-0.699975,-0.6244589,-0.6850883,-0.59016657,-0.6466376,-0.8198196,-0.7153614,-0.7613773353522876,-0.9705549259723159
VPact (mbar),2020-12-31,2020-12-18,-0.5934082,-0.54279643,-0.4267518,-0.7845501,-0.5646245,-0.68186665,-0.54349047,-0.584646,-0.75700873,-0.6728794,-0.9146036326649498,-0.6738961771546047
