unique_id,ds,cutoff,DLinear,DeepNPTS,KAN,MLP,NBEATS,NHITS,NLinear,PatchTST,TFT,TiDE,y,SeasonalNaive
T000000,1994-06-30,1993-06-30,10601.559,9508.843,9780.457,8277.557,9900.125,9407.685,9066.965,9761.063,10565.556,9561.539,10330.3,9507.025
T000000,1993-12-31,1993-09-30,11552.214,10473.148,7429.955,8328.295,7432.1855,7265.005,9678.43,9994.826,8129.7617,8701.276,7672.665,6915.52
T000000,1994-03-31,1993-09-30,8406.064,6657.73,5839.5186,6848.8057,5890.707,6072.038,6470.533,7552.9854,7262.54,6116.684,6407.285,5696.01
T000000,1994-06-30,1993-09-30,15091.074,10085.325,10044.27,11512.759,10262.918,13373.227,11414.314,13295.526,9901.822,11616.621,10330.3,9507.025
T000000,1994-09-30,1993-09-30,17884.922,17463.688,18555.918,18388.008,18356.023,18318.193,17821.22,19779.78,17246.172,18703.428,6995.05,17469.63
T000001,1992-12-31,1992-09-30,419542.44,384592.12,337873.38,344815.16,347426.72,346314.66,371451.38,376701.0,348096.97,362071.22,348666.69,326568.18
T000001,1993-03-31,1992-09-30,331180.22,289341.25,279598.75,300086.4,280438.1,278974.38,284741.12,309961.8,325211.06,296523.62,289378.83,269902.06
T000001,1993-06-30,1992-09-30,469304.38,355586.94,351464.6,385631.03,353022.56,369752.75,376997.8,414313.2,356825.3,380575.84,361884.6,343546.41
T000001,1993-09-30,1992-09-30,518405.03,511620.8,539987.5,537504.6,537581.2,529194.8,517160.56,556839.6,522794.78,546506.3,540909.5,511731.1
T000001,1993-03-31,1992-12-31,275282.44,299114.12,288886.88,296402.7,284024.3,298215.75,264395.34,352373.22,300103.28,284363.22,289378.83,269902.06
T000001,1993-06-30,1992-12-31,426082.28,344733.94,353855.72,364856.56,353276.4,341671.47,352879.78,364664.94,400210.8,375797.44,361884.6,343546.41
T000001,1993-09-30,1992-12-31,433015.34,504652.44,544232.4,596825.9,536568.9,525081.06,490719.25,482515.25,581536.75,494481.2,540909.5,511731.1
T000001,1993-12-31,1992-12-31,369964.3,348668.03,366277.62,392910.12,369920.38,364165.7,350276.7,362319.3,355726.47,384786.03,386096.5,348666.69
T000001,1993-06-30,1993-03-31,368884.9,350061.9,361500.4,372593.94,350823.84,330371.28,370649.7,366003.7,311321.56,386972.2,361884.6,343546.41
T000001,1993-09-30,1993-03-31,449373.12,505892.78,548358.9,570212.4,533241.2,517476.94,497104.7,480089.44,531472.5,527026.8,540909.5,511731.1
T000001,1993-12-31,1993-03-31,277223.9,347954.3,373374.56,390579.97,368798.47,360200.75,364155.0,305133.44,326362.38,387224.16,386096.5,348666.69
T000001,1994-03-31,1993-03-31,347018.72,289413.84,305385.7,321834.25,306853.75,305877.12,292744.22,321645.72,295575.75,297132.78,304618.082,289378.83
T000001,1993-09-30,1993-06-30,494651.78,455560.03,550388.1,493351.84,530851.1,553295.5,463110.72,458919.75,519312.3,536001.1,540909.5,511731.1
T000001,1993-12-31,1993-06-30,350674.78,349181.2,365734.66,341133.16,360319.16,367356.8,342599.47,329956.16,295478.06,371098.88,386096.5,348666.69
T000001,1994-03-31,1993-06-30,318077.3,293066.03,302114.2,303077.94,300040.12,322760.47,271478.78,278822.22,327291.97,280535.56,304618.082,289378.83
T000001,1994-06-30,1993-06-30,395346.34,361924.25,379184.38,336886.78,377185.3,371843.34,353994.5,370719.28,382566.03,373940.3,417078.1932,361884.6
T000001,1993-12-31,1993-09-30,447629.56,404648.66,370761.1,390797.38,366367.56,370371.2,396115.5,402283.06,378266.62,399900.84,386096.5,348666.69
T000001,1994-03-31,1993-09-30,351881.0,307762.47,294743.53,320774.75,299941.5,299869.44,304630.75,330473.06,326614.94,311251.78,304618.082,289378.83
T000001,1994-06-30,1993-09-30,474844.53,373296.4,381285.56,407046.16,379001.2,393024.2,397528.56,437549.6,362470.44,408450.06,417078.1932,361884.6
T000001,1994-09-30,1993-09-30,559567.1,540798.3,577195.8,571090.0,565918.75,560393.56,546606.4,587779.8,542907.1,575173.56,199405.116,540909.5
T000002,2005-03-31,2004-12-31,247211.1,265636.2,258324.53,242045.67,304173.12,309908.03,251797.6,289913.25,265869.28,257364.34,260754.0,219281.0
T000002,2005-06-30,2004-12-31,191276.77,268616.97,292205.06,231912.33,256684.44,318120.38,266523.4,302608.0,317117.4,240440.44,293599.0,263012.0
T000002,2005-09-30,2004-12-31,327966.5,269319.47,287693.6,297669.84,314185.9,328033.22,283825.9,299055.06,274087.12,244244.6,274916.0,263708.0
T000002,2005-12-31,2004-12-31,257877.11,305651.8,355160.28,312174.84,351253.8,338710.94,309978.44,318680.16,336846.28,357604.2,313820.0,305695.0
T000002,2005-06-30,2005-03-31,229092.66,263082.75,288842.7,254220.95,268248.84,246744.25,252964.53,277025.12,329269.8,277273.28,293599.0,263012.0
T000002,2005-09-30,2005-03-31,238169.69,263780.2,286031.62,278515.06,297135.0,282511.44,265344.0,273280.25,289524.12,284492.06,274916.0,263708.0
T000002,2005-12-31,2005-03-31,323439.7,305484.62,351577.53,354237.0,346153.9,302966.5,295599.9,298510.6,327563.25,317432.28,313820.0,305695.0
T000002,2006-03-31,2005-03-31,259096.81,260757.33,302901.25,335939.44,308844.16,278232.25,259957.98,263593.78,277127.84,280197.3,264012.0,260754.0
T000002,2005-09-30,2005-06-30,304479.44,278355.4,286003.38,249558.77,278587.44,293401.72,286539.66,308758.03,283896.84,293282.03,274916.0,263708.0
T000002,2005-12-31,2005-06-30,314486.25,304352.5,349036.25,285752.62,320385.56,323975.06,304237.3,325544.6,322406.62,365951.44,313820.0,305695.0
T000002,2006-03-31,2005-06-30,196697.97,263437.88,308840.7,299549.53,282273.4,308362.34,276734.88,291364.5,271243.34,299951.12,264012.0,260754.0
T000002,2006-06-30,2005-06-30,226844.22,293580.84,339975.5,281884.66,320516.72,314947.38,296302.34,302645.8,330896.53,299391.84,300244.0,293599.0
T000002,2005-12-31,2005-09-30,305166.88,291377.12,339767.1,313521.06,305026.8,298452.9,285063.66,301946.38,353651.5,379134.44,313820.0,305695.0
T000002,2006-03-31,2005-09-30,264882.28,262006.55,290288.38,274383.8,265129.2,280410.5,261739.48,282292.94,291574.53,298896.3,264012.0,260754.0
T000002,2006-06-30,2005-09-30,215975.28,292315.34,330813.25,280024.44,305627.5,285700.2,280257.94,299193.75,325783.7,246256.17,300244.0,293599.0
T000002,2006-09-30,2005-09-30,296303.0,274931.06,325950.78,299228.62,290674.78,297764.78,272337.1,277078.8,296540.2,276786.1,276400.0,274916.0
T000002,2006-03-31,2005-12-31,299689.2,284301.53,284901.88,292699.62,264815.78,279886.78,285307.5,323544.25,286473.84,343908.72,264012.0,260754.0
T000002,2006-06-30,2005-12-31,306376.88,295229.72,310199.0,276374.03,305047.78,302553.62,294777.56,328390.1,340441.5,291019.1,300244.0,293599.0
T000002,2006-09-30,2005-12-31,215726.12,278382.66,311731.06,320269.97,288977.4,320645.6,291323.94,306412.5,284448.38,331523.6,276400.0,274916.0
T000002,2006-12-31,2005-12-31,362399.6,313789.4,361364.6,356119.62,333078.06,330532.34,316877.56,321879.97,356773.88,332959.6,318369.0,313820.0
T000003,2005-03-31,2004-12-31,71628.98,64092.836,77260.81,72820.0,85651.85,81949.11,69433.984,74472.77,68371.42,73448.75,74078.0,58812.0
T000003,2005-06-30,2004-12-31,49028.32,64361.418,71811.125,61128.945,66971.91,77604.91,65074.246,66644.875,76591.67,58588.043,70931.0,63616.0
T000003,2005-09-30,2004-12-31,83792.64,63826.707,67497.71,70858.44,77899.85,82442.99,70684.586,77546.516,68768.195,59024.02,68004.0,63246.0
T000003,2005-12-31,2004-12-31,74669.55,88239.48,98433.64,89007.66,97916.03,94433.95,89553.11,93278.15,92825.16,98932.23,95829.0,88251.0
T000003,2005-06-30,2005-03-31,57839.086,64170.05,73063.28,61297.805,71712.67,60910.62,61700.742,73647.74,82474.375,68246.836,70931.0,63616.0
T000003,2005-09-30,2005-03-31,63163.566,63391.49,67890.03,67456.516,76636.21,70843.31,64888.32,73297.266,73501.5,68684.445,68004.0,63246.0
T000003,2005-12-31,2005-03-31,91901.82,88180.71,97757.85,97210.516,99593.63,88389.96,85308.61,89485.72,101420.266,86264.81,95829.0,88251.0
T000003,2006-03-31,2005-03-31,70252.87,74077.58,84740.984,87758.67,87472.5,79993.58,74078.29,75856.25,77457.68,81039.06,80207.0,74078.0
T000003,2005-09-30,2005-06-30,71679.98,68630.56,68422.61,63471.79,68888.07,69903.12,70529.16,76347.53,67300.88,70759.34,68004.0,63246.0
T000003,2005-12-31,2005-06-30,84036.88,86703.64,98935.22,86850.516,89687.18,91543.19,87364.09,87049.07,90639.45,100301.53,95829.0,88251.0
T000003,2006-03-31,2005-06-30,55704.844,73871.79,84770.055,83960.94,78027.805,74331.16,78151.734,71289.55,78717.11,82855.6,80207.0,74078.0
T000003,2006-06-30,2005-06-30,56740.848,70929.19,82058.89,74222.59,79354.03,75613.75,71909.9,74699.19,76789.93,74794.1,76102.0,70931.0
T000003,2005-12-31,2005-09-30,84185.5,81358.38,98908.66,87698.79,84292.57,85199.56,81065.16,79175.41,86416.64,103949.17,95829.0,88251.0
T000003,2006-03-31,2005-09-30,68473.664,73744.71,84978.555,74630.97,72747.18,75314.92,73243.07,75125.945,79431.016,83251.94,80207.0,74078.0
T000003,2006-06-30,2005-09-30,54382.08,70814.82,81212.77,73060.27,74612.57,68644.375,67067.89,68675.7,75933.555,61360.965,76102.0,70931.0
T000003,2006-09-30,2005-09-30,71350.625,68012.23,81491.71,74997.66,72223.555,74319.66,66988.09,68740.94,73926.47,68249.24,75129.0,68004.0
T000003,2006-03-31,2005-12-31,88812.75,81644.52,85839.57,86969.48,76679.9,76994.49,82122.3,85955.75,82163.29,97219.76,80207.0,74078.0
T000003,2006-06-30,2005-12-31,76524.21,73037.945,81134.95,73970.97,77418.71,73900.06,72086.59,73068.74,86985.28,74261.45,76102.0,70931.0
T000003,2006-09-30,2005-12-31,61211.062,70308.65,78057.71,81718.664,73886.2,81984.016,74396.2,81251.234,78158.2,82984.67,75129.0,68004.0
T000003,2006-12-31,2005-12-31,100679.88,95813.92,106305.7,108375.984,102236.53,100320.96,96724.87,100392.734,107407.51,99146.39,104259.0,95829.0
T000004,2005-03-31,2004-12-31,101736.46,101433.234,114721.836,103782.16,124735.63,126658.766,99789.68,109076.586,114237.21,105616.79,114837.0,86579.0
T000004,2005-06-30,2004-12-31,76055.016,101314.81,116401.33,93429.98,103936.71,127505.375,100931.94,107953.39,126467.94,93874.09,131353.0,99266.0
T000004,2005-09-30,2004-12-31,114911.61,102058.43,112580.23,114365.7,122636.69,131110.23,108744.56,116404.91,118056.71,93201.74,136027.0,100165.0
T000004,2005-12-31,2004-12-31,95831.336,122910.86,139222.69,127134.15,139729.69,137175.08,124627.2,128700.72,133047.38,140532.2,143360.0,122930.0
T000004,2005-06-30,2005-03-31,94998.19,102467.19,115272.625,98366.625,111558.984,105956.33,99701.47,104532.98,131889.08,111150.836,131353.0,99266.0
T000004,2005-09-30,2005-03-31,92397.586,100817.875,112255.3,113790.055,120991.98,117620.05,101955.586,108323.22,124654.64,109546.945,136027.0,100165.0
T000004,2005-12-31,2005-03-31,124396.44,122658.91,138241.22,137859.45,142063.64,121859.85,121750.49,124141.32,132900.14,123993.836,143360.0,122930.0
T000004,2006-03-31,2005-03-31,103540.6,114833.99,132870.44,138885.9,135805.66,125155.33,115107.33,117373.03,126306.45,123408.58,127910.0,114837.0
T000004,2005-09-30,2005-06-30,122487.8,114676.664,121322.61,110449.516,120662.95,133317.94,114159.055,135902.6,124225.53,120534.49,136027.0,100165.0
T000004,2005-12-31,2005-06-30,125769.09,123617.21,147577.28,128649.625,139987.34,144430.47,123647.62,143167.34,139842.47,145976.25,143360.0,122930.0
T000004,2006-03-31,2005-06-30,81542.484,116357.08,140895.8,135068.17,132688.98,137738.47,123675.81,129088.9,130798.14,128974.52,127910.0,114837.0
T000004,2006-06-30,2005-06-30,92353.01,131336.3,148486.88,128298.97,146781.47,141514.3,133159.42,136238.98,145573.12,134863.4,142113.0,131353.0
T000004,2005-12-31,2005-09-30,135453.8,126949.62,154736.86,145322.3,142820.5,144317.77,123361.56,123194.62,157426.81,160420.84,143360.0,122930.0
T000004,2006-03-31,2005-09-30,115923.05,116772.79,147897.67,137291.97,134090.58,142997.11,116482.99,119689.17,150353.1,134961.22,127910.0,114837.0
T000004,2006-06-30,2005-09-30,88847.38,131665.03,156143.77,132548.8,147622.78,145169.28,131347.16,131549.42,153494.11,114177.36,142113.0,131353.0
T000004,2006-09-30,2005-09-30,118168.87,136020.1,156982.88,147823.34,146643.1,152231.06,136151.61,139524.73,153569.47,136604.06,139363.0,136027.0
T000004,2006-03-31,2005-12-31,131727.33,128255.53,138762.62,137483.19,132228.17,139307.11,124707.94,135108.03,142134.94,158518.45,127910.0,114837.0
T000004,2006-06-30,2005-12-31,133690.19,132564.6,147735.69,132171.31,145260.19,149112.53,132642.56,143218.64,153186.27,135704.47,142113.0,131353.0
T000004,2006-09-30,2005-12-31,91957.19,136707.0,148536.77,147535.56,146294.44,153865.0,141572.75,143550.33,149339.0,145762.5,139363.0,136027.0
T000004,2006-12-31,2005-12-31,144585.95,143346.22,164814.47,162059.52,158409.86,156869.05,144734.17,147685.81,162241.28,153212.69,154547.0,143360.0
T000005,2005-03-31,2004-12-31,113087.836,104040.234,124525.71,118149.32,135945.95,123144.59,110550.25,113602.945,126063.68,116283.766,120415.0,103716.0
T000005,2005-06-30,2004-12-31,70054.195,91721.98,98299.875,86236.34,92640.34,105118.58,92963.984,95047.66,101111.055,84153.07,104971.0,91466.0
T000005,2005-09-30,2004-12-31,124984.06,91154.6,97040.625,104898.78,113350.81,113557.29,97150.8,104645.875,101416.484,85396.164,103051.0,91010.0
T000005,2005-12-31,2004-12-31,108525.805,125088.14,143184.81,131799.25,144069.84,134330.78,125781.1,130908.5,137883.53,143327.97,136164.0,125095.0
T000005,2005-06-30,2005-03-31,90579.37,91916.414,98107.12,83404.875,98876.17,84200.125,93975.336,94263.625,103130.664,96392.2,104971.0,91466.0
T000005,2005-09-30,2005-03-31,93564.22,91122.54,91715.24,97048.28,111714.15,97533.81,94048.76,99603.02,103212.36,100460.305,103051.0,91010.0
T000005,2005-12-31,2005-03-31,139832.6,125078.34,142194.4,142569.75,145127.5,121479.41,124855.66,123998.49,140308.78,131822.2,136164.0,125095.0
T000005,2006-03-31,2005-03-31,115357.6,120413.02,138032.58,139283.36,142950.3,129366.01,121020.89,126110.88,131170.08,130931.02,131208.0,120415.0
T000005,2005-09-30,2005-06-30,103000.766,99632.05,95584.086,96299.34,100240.586,103666.06,98908.195,109722.6,95222.3,101582.72,103051.0,91010.0
T000005,2005-12-31,2005-06-30,130809.414,123406.58,146570.25,137312.66,132321.89,131814.1,124695.13,122150.27,135540.42,147139.83,136164.0,125095.0
T000005,2006-03-31,2005-06-30,82359.83,119224.516,139802.95,138762.44,130134.47,122634.79,123555.266,106172.05,140179.6,130628.15,131208.0,120415.0
T000005,2006-06-30,2005-06-30,82740.41,104969.41,118192.17,111916.57,115141.46,111063.65,106198.445,108672.75,113032.86,108550.5,113281.0,104971.0
T000005,2005-12-31,2005-09-30,126771.58,120173.195,146726.25,132189.36,128778.71,124049.69,120563.36,115414.61,118853.19,155751.38,136164.0,125095.0
T000005,2006-03-31,2005-09-30,109998.99,119692.3,140846.47,121429.74,126848.97,121593.64,118692.32,118841.87,127089.7,133765.53,131208.0,120415.0
T000005,2006-06-30,2005-09-30,72304.91,104962.266,120235.71,106935.54,110329.25,103688.47,103004.7,102212.78,112260.65,92335.47,113281.0,104971.0
T000005,2006-09-30,2005-09-30,109282.81,103059.414,120962.08,113338.04,108928.76,112101.41,102329.68,105408.734,112893.94,101175.5,110521.0,103051.0
T000005,2006-03-31,2005-12-31,135297.11,123027.83,142448.31,137582.58,129106.94,128218.01,125424.97,129023.79,134309.66,153131.27,131208.0,120415.0
T000005,2006-06-30,2005-12-31,112510.12,106711.51,117350.01,104589.67,111127.67,109719.78,106190.09,107854.45,111240.24,106985.1,113281.0,104971.0
T000005,2006-09-30,2005-12-31,90665.484,104682.0,117428.484,121888.766,109966.52,119928.92,108217.0,114705.88,116783.02,118087.53,110521.0,103051.0
T000005,2006-12-31,2005-12-31,146468.45,136151.86,156970.02,155329.38,144342.4,144896.1,136589.61,141190.4,151144.0,142925.3,161485.0,136164.0
T000006,2005-03-31,2004-12-31,43635.01,42969.79,43007.055,38734.098,51478.125,47650.863,43136.27,46629.293,40229.652,41836.75,44596.0,36860.0
T000006,2005-06-30,2004-12-31,29516.863,41034.49,44497.57,36287.91,39238.715,45648.13,40775.277,41780.492,48851.72,36076.887,51049.0,39977.0
T000006,2005-09-30,2004-12-31,56554.348,40135.69,42320.31,47571.29,47879.02,48920.92,43476.07,47471.96,41472.164,37703.64,47459.0,39061.0
T000006,2005-12-31,2004-12-31,46440.316,53753.277,60884.92,54778.242,60932.625,56810.19,54529.492,56562.918,57532.19,62282.375,61521.0,53763.0
T000006,2005-06-30,2005-03-31,34947.246,41278.465,44919.05,39355.203,42401.4,36491.242,38276.668,46056.85,50164.22,41469.418,51049.0,39977.0
T000006,2005-09-30,2005-03-31,38844.82,39476.742,42486.383,42960.707,46711.24,42405.48,39963.65,45004.49,43685.465,43037.773,47459.0,39061.0
T000006,2005-12-31,2005-03-31,58047.285,53267.64,61037.1,65683.83,61642.055,54058.99,51671.035,54109.117,65818.24,54132.47,61521.0,53763.0
T000006,2006-03-31,2005-03-31,43484.66,44595.906,51548.82,56380.137,52677.367,47682.3,44522.156,45562.156,45851.56,47995.746,48333.0,44596.0
T000006,2005-09-30,2005-06-30,49045.188,45063.027,45427.395,43845.523,45036.85,49950.35,46131.105,54381.62,49018.195,46926.23,47459.0,39061.0
T000006,2005-12-31,2005-06-30,54248.758,53437.203,64668.3,60352.938,60368.336,58777.816,53615.13,60477.73,65218.54,63970.7,61521.0,53763.0
T000006,2006-03-31,2005-06-30,32358.203,45169.914,54918.992,55637.508,49943.5,50615.824,49100.004,50892.727,55844.867,51718.164,48333.0,44596.0
T000006,2006-06-30,2005-06-30,37364.797,51042.832,57906.6,51583.008,56225.945,53238.45,51947.496,53755.887,57093.844,50752.676,52961.0,51049.0
T000006,2005-12-31,2005-09-30,53418.254,50830.266,65619.06,59222.457,58496.855,57600.445,49601.387,52910.78,68617.945,68436.16,61521.0,53763.0
T000006,2006-03-31,2005-09-30,45029.035,44848.32,54040.164,49277.062,48587.6,50405.582,44786.93,48865.746,52205.133,52032.758,48333.0,44596.0
T000006,2006-06-30,2005-09-30,34934.74,50801.91,58188.535,49562.547,54735.305,47265.348,48378.613,52192.566,62038.344,39514.027,52961.0,51049.0
T000006,2006-09-30,2005-09-30,46708.94,47462.04,56079.07,51666.7,50932.58,51086.16,46937.7,47889.445,50322.855,46833.906,47506.0,47459.0
T000006,2006-03-31,2005-12-31,54572.87,51785.58,54271.566,53711.094,50155.203,53060.438,51667.703,60390.414,52852.92,63389.586,48333.0,44596.0
T000006,2006-06-30,2005-12-31,50541.84,51979.457,56797.82,51033.418,56515.96,55458.477,51640.72,56941.82,63480.67,50367.84,52961.0,51049.0
T000006,2006-09-30,2005-12-31,38995.72,48741.902,53369.637,55684.242,52406.184,59146.45,52336.375,56651.016,51828.78,55934.613,47506.0,47459.0
T000006,2006-12-31,2005-12-31,64777.92,61510.797,69359.45,70707.03,66870.44,65690.95,62389.836,63960.26,70626.32,65020.46,65037.0,61521.0
T000007,2005-03-31,2004-12-31,247228.69,265743.4,280263.56,311537.8,347940.66,322107.3,247532.64,247558.67,308071.0,257557.77,316826.0,220047.0
T000007,2005-06-30,2004-12-31,219806.73,263690.1,286851.22,247821.1,246078.14,308217.66,264446.34,274088.16,319001.8,225300.42,264510.0,256814.0
T000007,2005-09-30,2004-12-31,411235.38,318639.38,350873.34,377934.97,358156.84,324519.3,331080.16,333129.16,346130.44,262488.47,303540.0,317836.0
T000007,2005-12-31,2004-12-31,294409.84,331503.4,373362.84,337718.4,378368.4,345730.72,335724.66,351416.0,353022.66,390305.22,325972.0,331553.0
T000007,2005-06-30,2005-03-31,245812.44,300810.62,289218.8,276583.88,298049.6,316038.75,278258.7,298593.56,304128.88,286400.88,264510.0,256814.0
T000007,2005-09-30,2005-03-31,256585.97,317635.5,351482.94,353772.97,380275.75,362512.8,319966.06,324896.12,342794.84,323031.88,303540.0,317836.0
T000007,2005-12-31,2005-03-31,411327.72,327872.12,401381.25,428193.56,397807.56,328887.16,341179.8,321866.72,338512.38,345655.75,325972.0,331553.0
T000007,2006-03-31,2005-03-31,313013.9,316805.22,361937.25,442964.2,371915.56,329722.47,320088.2,326295.0,342003.47,333530.2,320658.0,316826.0
T000007,2005-09-30,2005-06-30,302033.62,317665.12,334757.88,307849.94,318495.0,287790.7,303323.0,300072.2,329469.44,328892.78,303540.0,317836.0
T000007,2005-12-31,2005-06-30,342975.1,331433.47,373424.75,321500.75,334912.88,361936.06,327630.4,324743.4,313098.1,396928.4,325972.0,331553.0
T000007,2006-03-31,2005-06-30,256875.19,316796.0,356968.75,359420.72,311169.03,287851.28,305845.56,289551.94,299102.16,314464.28,320658.0,316826.0
T000007,2006-06-30,2005-06-30,211374.66,264529.94,299595.12,321699.0,296304.66,286158.5,262794.75,268361.38,283834.38,274884.0,305105.0,264510.0
T000007,2005-12-31,2005-09-30,338357.94,319650.62,361336.5,332183.8,317890.62,313426.16,332522.88,331593.12,298244.25,412216.44,325972.0,331553.0
T000007,2006-03-31,2005-09-30,261159.06,315410.5,334528.47,306586.3,296779.88,314454.5,313501.8,309459.9,309498.1,342817.5,320658.0,316826.0
T000007,2006-06-30,2005-09-30,253782.77,267757.56,282716.72,280256.16,289837.44,318743.44,269784.66,282720.94,303977.47,233820.58,305105.0,264510.0
T000007,2006-09-30,2005-09-30,335636.12,303543.44,355261.72,337844.1,330387.38,327620.4,303033.88,309569.53,324915.53,308025.38,336938.0,303540.0
T000007,2006-03-31,2005-12-31,314904.78,314762.03,328598.38,372984.3,301430.28,297717.84,308303.56,321195.62,308811.0,393291.16,320658.0,316826.0
T000007,2006-06-30,2005-12-31,302206.84,270235.78,277665.06,269212.2,285727.66,255812.44,268147.0,281574.44,308914.0,272690.78,305105.0,264510.0
T000007,2006-09-30,2005-12-31,266584.12,305302.84,351918.94,401661.06,333725.25,280240.1,299387.4,299463.88,349170.84,346727.2,336938.0,303540.0
T000007,2006-12-31,2005-12-31,389988.44,325961.47,380626.25,406963.62,350260.94,344355.53,324809.8,332511.03,358782.72,336877.78,348410.0,325972.0
T000008,2005-03-31,2004-12-31,125861.64,129737.79,149759.64,147971.19,162442.38,157066.62,123000.76,122703.04,148302.22,140859.45,142300.0,112141.0
T000008,2005-06-30,2004-12-31,107422.44,127144.164,141387.84,113090.25,126842.72,155857.03,127270.58,131009.41,164087.44,118662.586,159844.0,124267.0
T000008,2005-09-30,2004-12-31,150722.98,147635.2,164178.31,159035.17,171090.72,162288.88,152563.3,154716.28,161265.17,129618.945,171954.0,147036.0
T000008,2005-12-31,2004-12-31,127696.31,155725.92,175711.88,160996.73,177459.11,170862.86,157359.58,163668.95,170362.11,178113.58,168382.0,155746.0
T000008,2005-06-30,2005-03-31,122166.79,133686.23,136369.1,122147.1,136657.58,141655.27,129954.766,136308.14,153662.55,139654.84,159844.0,124267.0
T000008,2005-09-30,2005-03-31,127359.15,146645.92,160922.22,151606.19,168545.53,164431.64,147746.1,145673.73,162436.98,153267.67,171954.0,147036.0
T000008,2005-12-31,2005-03-31,157829.44,154517.83,172608.78,167177.25,177118.52,147915.52,157407.73,147582.72,160384.98,163834.44,168382.0,155746.0
T000008,2006-03-31,2005-03-31,140595.22,142295.78,163807.08,175748.89,168647.34,147720.78,143277.48,144887.95,158720.55,154350.58,173639.0,142300.0
T000008,2005-09-30,2005-06-30,165965.36,152683.88,170412.75,154127.03,163997.61,164299.23,154989.08,165663.42,169531.8,162108.12,171954.0,147036.0
T000008,2005-12-31,2005-06-30,162140.1,155995.86,179877.69,157424.55,169752.05,177967.61,155631.75,165019.58,181359.97,183783.9,168382.0,155746.0
T000008,2006-03-31,2005-06-30,106228.69,143871.67,171335.16,182048.84,160586.9,167350.64,148246.42,156243.67,169546.22,160538.6,173639.0,142300.0
T000008,2006-06-30,2005-06-30,115396.26,159834.88,181310.52,156155.92,173318.22,174410.1,160749.1,162430.42,178455.89,165183.88,160045.0,159844.0
T000008,2005-12-31,2005-09-30,172137.61,160584.22,177431.58,166003.48,172749.1,170531.5,156720.36,156576.28,186105.56,194737.8,168382.0,155746.0
T000008,2006-03-31,2005-09-30,143937.42,145147.44,168228.28,160900.72,162369.34,162021.84,144311.22,148594.0,182113.12,166106.36,173639.0,142300.0
T000008,2006-06-30,2005-09-30,126699.9,160842.53,179770.55,150213.38,176113.61,170918.3,160642.03,162073.08,188249.06,140229.75,160045.0,159844.0
T000008,2006-09-30,2005-09-30,162798.38,171944.03,195861.28,183241.36,187035.95,188949.48,172099.75,176849.67,191132.06,175615.81,179973.0,171954.0
