unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive,fold
T000010_fold0_x4,2004-06-30,2003-12-31,30076.582,26249.812,15899.445,17361.113,30293.186,20610.988,21038.777,14616.137,9300.0,20612.836,53278.0,9300.0,0
T000010_fold0_x4,2004-07-31,2003-12-31,25925.428,25572.727,17729.422,20558.254,26320.418,29295.072,21982.965,24741.719,21666.0,22495.254,35084.0,21666.0,0
T000010_fold0_x4,2004-08-31,2003-12-31,25332.088,28485.277,25427.154,24246.783,27939.887,29777.457,24720.617,26128.5,24720.02,22604.227,38853.0,24720.0,0
T000010_fold0_x4,2004-09-30,2003-12-31,26005.71,29357.49,24348.553,23422.639,26277.506,25226.816,29808.979,24881.338,29064.371,22702.174,36033.0,29064.0,0
T000010_fold0_x4,2004-10-31,2003-12-31,28804.186,28166.775,25540.494,23652.438,26729.518,28258.729,29192.96,28203.725,28564.0,20812.848,37599.0,28564.0,0
T000010_fold0_x4,2004-11-30,2003-12-31,35525.734,37228.914,37250.49,32013.568,36349.97,39063.758,39726.457,32277.314,33721.18,29340.602,52284.0,33721.0,0
T000010_fold0_x4,2004-12-31,2003-12-31,36038.613,45468.285,46851.758,44108.797,46062.168,36410.105,44466.49,44853.832,41106.0,41296.406,70523.0,41106.0,0
T000011_fold0_x5,2004-01-31,2003-12-31,20842.312,17233.768,14157.53,16049.053,16280.953,17798.936,15798.149,18336.314,18922.621,17341.389,19380.0,19302.0,0
T000011_fold0_x5,2004-02-29,2003-12-31,20130.053,16439.973,8659.398,13167.749,15488.211,14144.395,13577.27,14069.563,16406.531,17864.328,15897.0,16406.0,0
T000011_fold0_x5,2004-03-31,2003-12-31,18557.871,19465.4,13932.166,15596.908,21272.42,16669.105,17120.693,18011.652,17873.043,19982.123,25831.0,17873.0,0
T000011_fold0_x5,2004-04-30,2003-12-31,17547.46,16405.29,11538.935,11822.881,23009.545,16553.82,15985.695,25562.396,1775.0078,17120.885,31544.0,1775.0,0
T000011_fold0_x5,2004-05-31,2003-12-31,19561.602,14727.637,7002.788,6634.383,19789.395,13315.545,10417.241,18575.475,2315.0215,16957.441,25794.0,2315.0,0
T000011_fold0_x5,2004-06-30,2003-12-31,17878.701,14416.91,7233.548,7346.88,16848.492,12052.691,8941.775,9017.436,4549.001,14618.715,21450.0,4549.0,0
T000011_fold0_x5,2004-07-31,2003-12-31,18500.854,18259.09,12932.533,14222.906,17845.393,17992.846,14155.6455,18489.48,13817.0,19347.11,31933.0,13817.0,0
T000011_fold0_x5,2004-08-31,2003-12-31,18180.355,19301.377,19089.678,15899.065,17962.307,20245.213,17603.145,18189.242,17564.01,19841.547,26861.0,17564.0,0
T000011_fold0_x5,2004-09-30,2003-12-31,19275.709,18689.455,17984.291,15484.91,17578.93,18487.652,21373.094,17250.436,18582.39,18028.236,18603.0,18582.0,0
T000011_fold0_x5,2004-10-31,2003-12-31,21974.812,23530.652,23025.17,21591.045,22822.205,21084.24,25350.84,23536.473,24889.0,21458.908,34432.0,24889.0,0
T000011_fold0_x5,2004-11-30,2003-12-31,25287.82,22180.387,21949.793,18564.742,21733.398,28067.943,24698.303,25015.453,18295.285,21017.35,23957.0,18295.0,0
T000011_fold0_x5,2004-12-31,2003-12-31,24679.924,29484.668,30031.031,29495.404,28525.629,25561.016,29277.418,30979.371,30031.0,30030.477,41228.0,30031.0,0
T000017_fold0_x6,2004-01-31,2003-12-31,3575.8462,4228.519,3861.3926,3288.7488,4222.802,3448.2764,3346.723,3569.198,3585.426,3558.4944,3665.48,3609.84,0
T000017_fold0_x6,2004-02-29,2003-12-31,3915.538,4101.6914,3544.0815,3299.9062,4258.1494,3291.0134,3228.795,3043.8635,3432.478,3997.0356,3669.28,3432.46,0
T000017_fold0_x6,2004-03-31,2003-12-31,2460.2368,4127.0024,3546.3376,3150.7622,4001.451,3237.4697,3194.5005,3475.012,3513.001,3286.6892,4099.55,3513.0,0
T000017_fold0_x6,2004-04-30,2003-12-31,1870.6254,3344.3833,2415.6362,2025.2036,3271.514,2826.6658,2492.4224,3672.719,1268.7313,2759.5906,4087.44,1268.73,0
T000017_fold0_x6,2004-05-31,2003-12-31,3127.696,3229.5505,1963.7928,1620.4131,3132.0212,2424.1648,1993.9158,3002.0742,987.4225,2621.0974,3844.62,987.42,0
T000017_fold0_x6,2004-06-30,2003-12-31,3319.5557,3458.16,2120.0798,2082.7239,3102.5613,2545.415,2262.4978,2131.002,1507.2,2990.7046,3989.25,1507.2,0
T000017_fold0_x6,2004-07-31,2003-12-31,3456.6628,3972.4463,2975.2463,2969.5315,3855.5742,3261.142,2984.9546,3332.6655,2782.44,3624.564,4483.11,2782.44,0
T000017_fold0_x6,2004-08-31,2003-12-31,4143.5024,4547.5654,3770.5403,3483.1528,4440.7134,3571.386,3614.1406,4113.191,3903.489,4314.8965,4445.34,3903.49,0
T000017_fold0_x6,2004-09-30,2003-12-31,3857.0425,4155.38,3899.738,3373.9436,4176.273,3575.442,3942.2668,3517.1792,3587.2134,3742.3774,4084.3,3587.2,0
T000017_fold0_x6,2004-10-31,2003-12-31,3928.0112,4175.199,3974.4648,3613.61,4316.254,3774.6128,4110.0757,3859.3105,3835.35,3476.4165,4467.7,3835.35,0
T000017_fold0_x6,2004-11-30,2003-12-31,4269.421,4385.8765,4499.79,4045.4827,4541.5615,4130.7217,4287.2627,4067.5217,4149.024,3855.455,4752.93,4149.03,0
T000017_fold0_x6,2004-12-31,2003-12-31,4335.994,4248.532,3875.3398,3916.419,4294.073,3883.2769,3963.9377,4158.887,3890.43,3826.215,4448.9,3890.43,0
T000020_fold0_x7,2004-07-31,2004-06-30,10612.889,14971.641,14501.509,13604.789,14482.072,12803.849,15183.875,11987.126,12992.3125,12436.006,14385.0,13301.0,0
T000020_fold0_x7,2004-08-31,2004-06-30,12248.699,11425.034,11475.562,11411.729,11020.016,11364.128,10897.2,9442.549,11224.908,11843.762,10435.0,11225.0,0
T000020_fold0_x7,2004-09-30,2004-06-30,13493.858,9950.8,10679.124,9352.876,9202.728,9913.308,8652.611,8478.976,9303.999,9011.873,9773.0,9304.0,0
T000020_fold0_x7,2004-10-31,2004-06-30,10709.909,10862.112,11754.323,10476.285,10540.347,10564.102,11399.438,9559.314,9798.0,9284.554,11534.0,9798.0,0
T000020_fold0_x7,2004-11-30,2004-06-30,11208.134,9888.75,13467.247,11570.089,9948.44,12354.028,10724.937,8945.671,10241.999,10123.3125,9729.0,10242.0,0
T000020_fold0_x7,2004-12-31,2004-06-30,11409.971,13563.226,15438.236,13345.72,13259.527,12570.616,13131.799,12080.328,13331.0,12331.922,16345.0,13331.0,0
T000020_fold0_x7,2005-01-31,2004-06-30,11262.467,12145.702,13306.689,12670.795,12207.657,13105.288,11882.761,11456.499,13003.0,12410.487,9694.0,13003.0,0
T000020_fold0_x7,2005-02-28,2004-06-30,10757.8545,13092.238,12796.611,11667.76,13215.68,13640.332,11973.159,10378.853,11198.997,11324.465,19352.0,11199.0,0
T000020_fold0_x7,2005-03-31,2004-06-30,11233.133,12554.447,13583.324,10404.605,11655.646,12882.825,11246.153,10166.987,10503.949,11018.179,14587.0,10504.0,0
T000020_fold0_x7,2005-04-30,2004-06-30,12265.736,11899.616,12770.41,11715.353,11647.482,9849.765,11204.169,12252.549,14116.0,10320.641,11497.0,14116.0,0
T000020_fold0_x7,2005-05-31,2004-06-30,11901.713,8440.496,9236.875,8230.139,9714.214,9070.601,7992.384,11836.728,7509.0254,9213.615,9252.0,7509.0,0
T000020_fold0_x7,2005-06-30,2004-06-30,10910.042,10411.779,12122.739,10893.118,10811.059,10894.728,12014.754,10141.779,8649.0,9681.869,12361.0,8649.0,0
T000025_fold0_x8,2004-07-31,2004-06-30,5475.34,7064.652,7927.2646,7445.2095,7378.8184,5821.8867,6687.525,7179.4434,7806.032,6478.607,7250.0,8142.0,0
T000025_fold0_x8,2004-08-31,2004-06-30,7010.4478,6043.8306,6436.8364,6232.3623,6297.3403,6696.5376,5742.782,5612.2476,5863.911,6957.0195,5312.0,5864.0,0
T000025_fold0_x8,2004-09-30,2004-06-30,6066.566,5900.507,6941.4937,7275.292,6598.2964,6678.0215,6836.629,5438.227,5030.9956,8063.267,7152.0,5031.0,0
T000025_fold0_x8,2004-10-31,2004-06-30,6104.381,7904.1016,8821.885,8303.72,8179.4424,6533.464,8600.223,8664.094,8198.999,9256.61,7843.0,8199.0,0
T000025_fold0_x8,2004-11-30,2004-06-30,5928.2354,4933.3516,6744.623,6339.3433,5244.345,6536.689,5984.1675,5621.236,4285.0,6824.5845,4638.0,4285.0,0
T000025_fold0_x8,2004-12-31,2004-06-30,5701.116,5585.7236,6911.666,5928.1313,6192.525,5878.401,5703.772,5334.1226,5718.0,6016.968,6095.0,5718.0,0
T000025_fold0_x8,2005-01-31,2004-06-30,6170.255,5303.9526,6449.9634,5988.202,5707.1,5667.003,5001.3564,5985.0337,4479.0,5714.1055,4798.0,4479.0,0
T000025_fold0_x8,2005-02-28,2004-06-30,6528.8755,5858.8823,6777.535,6537.935,6337.1724,6780.306,6054.561,6271.4556,6157.0034,7249.6494,5459.0,6157.0,0
T000025_fold0_x8,2005-03-31,2004-06-30,6922.666,8462.979,9116.042,8323.039,8606.342,8439.667,8707.312,8014.7197,8294.82,8206.16,8160.0,8295.0,0
T000025_fold0_x8,2005-04-30,2004-06-30,8326.185,11868.789,12811.692,10880.164,12625.663,8278.264,10466.373,12102.785,12962.0,11133.293,11988.0,12962.0,0
T000025_fold0_x8,2005-05-31,2004-06-30,8802.744,5512.6226,7173.231,6652.6323,6422.444,6376.5557,6543.8066,4515.305,5943.952,8312.196,6022.0,5944.0,0
T000025_fold0_x8,2005-06-30,2004-06-30,5336.8047,5102.502,4732.8955,4785.5947,5751.549,5085.341,5506.417,4735.7783,3697.0,5694.1587,4669.0,3697.0,0
T000026_fold0_x9,2004-07-31,2004-06-30,18470.742,20692.756,20826.004,20798.482,20567.824,18449.576,19067.707,19581.084,20224.555,22185.031,19878.0,21037.0,0
T000026_fold0_x9,2004-08-31,2004-06-30,16955.928,15675.359,17911.607,17935.174,15261.068,16946.977,16933.695,15782.247,15450.953,18576.672,14938.0,15451.0,0
T000026_fold0_x9,2004-09-30,2004-06-30,15568.937,14184.367,14019.767,15317.786,15074.855,16600.71,14518.853,14873.475,14440.0,15718.163,13804.0,14440.0,0
T000026_fold0_x9,2004-10-31,2004-06-30,21913.674,19382.64,20086.77,19728.484,19163.982,18477.32,20593.578,19177.016,19220.998,20370.848,17825.0,19221.0,0
T000026_fold0_x9,2004-11-30,2004-06-30,23784.158,21537.527,22166.719,22792.66,22081.684,22117.64,21643.107,20132.475,22527.99,21345.436,21193.0,22528.0,0
T000026_fold0_x9,2004-12-31,2004-06-30,19703.008,23030.668,22852.791,20615.684,22359.508,23713.453,20879.26,19588.484,18218.0,21550.059,19389.0,18218.0,0
T000026_fold0_x9,2005-01-31,2004-06-30,18643.457,27028.488,24609.22,25232.783,27339.508,23596.633,25341.48,26247.623,25863.0,24561.39,33310.0,25863.0,0
T000026_fold0_x9,2005-02-28,2004-06-30,15437.365,20345.578,19442.12,19893.64,19762.824,21242.143,21156.953,19582.816,19348.986,19210.771,21322.0,19349.0,0
T000026_fold0_x9,2005-03-31,2004-06-30,16045.111,17519.469,16453.3,17223.107,16560.486,18010.463,16391.77,16088.176,15186.012,18531.85,19891.0,15186.0,0
T000026_fold0_x9,2005-04-30,2004-06-30,21089.46,16559.068,16810.127,15254.203,15361.57,14597.377,13995.951,15230.72,14133.0,17642.314,19570.0,14133.0,0
T000026_fold0_x9,2005-05-31,2004-06-30,17139.79,15504.683,14651.812,15036.465,14740.143,14886.895,13987.432,14824.581,16125.939,18280.166,18119.0,16126.0,0
T000026_fold0_x9,2005-06-30,2004-06-30,16739.047,15681.195,14748.826,16127.942,15172.238,16740.92,14323.087,15512.592,14180.0,19809.127,18021.0,14180.0,0
T000043_fold0_x10,2004-07-31,2004-06-30,2509.986,2737.5916,3211.422,3195.119,2949.1199,2100.5898,2730.929,2732.0708,2897.114,2607.3064,2194.0,2931.0,0
T000043_fold0_x10,2004-08-31,2004-06-30,3683.8542,2636.0222,2971.152,3054.8064,2721.9333,2871.2568,2583.753,2352.7136,2727.946,3387.845,2088.0,2728.0,0
T000043_fold0_x10,2004-09-30,2004-06-30,4206.3975,2294.9592,2747.8926,3277.0505,2684.0261,3062.5588,2863.8562,2277.2231,1941.998,3208.8594,2263.0,1942.0,0
T000043_fold0_x10,2004-10-31,2004-06-30,2983.6216,4267.704,4802.4,4699.215,4504.18,3310.1838,4711.7627,4713.074,4581.999,4819.774,3525.0,4582.0,0
T000043_fold0_x10,2004-11-30,2004-06-30,2925.134,2345.5188,3257.0305,3366.9097,2626.4485,3624.8076,3127.196,2686.07,1690.9999,3154.962,1641.0,1691.0,0
T000043_fold0_x10,2004-12-31,2004-06-30,2639.6726,3115.7095,4033.9443,3211.2107,3240.393,2753.589,3132.6592,2750.9316,3170.0,2926.8252,3233.0,3170.0,0
T000043_fold0_x10,2005-01-31,2004-06-30,2447.1687,1779.9448,2265.2017,2083.3025,1793.1084,1787.7927,1543.0178,2086.83,932.0,1722.9103,1176.0,932.0,0
T000043_fold0_x10,2005-02-28,2004-06-30,2535.9087,1891.904,2289.571,2250.5398,2010.7778,2289.7327,1948.3506,2146.6182,1828.0034,2723.2236,1489.0,1828.0,0
T000043_fold0_x10,2005-03-31,2004-06-30,2853.7803,3769.3728,3747.3071,3502.704,3637.6008,3959.7314,3742.1902,3373.0469,3427.9023,3286.004,2995.0,3428.0,0
T000043_fold0_x10,2005-04-30,2004-06-30,3942.7925,6991.3,7105.802,5809.0083,7344.2617,4474.3594,5547.2617,6728.7715,7384.999,6046.2983,6989.0,7385.0,0
T000043_fold0_x10,2005-05-31,2004-06-30,3994.795,2565.9773,3190.1084,2994.962,3191.211,3005.6,3131.2925,1938.1748,2534.9678,3722.7031,2417.0,2535.0,0
T000043_fold0_x10,2005-06-30,2004-06-30,2147.9229,2041.8767,1570.3135,2030.1418,2345.1177,1635.8995,2615.6453,2015.9564,1486.0,2352.016,1351.0,1486.0,0
T000046_fold0_x11,2004-07-31,2004-06-30,3291.3472,2816.3584,2642.123,3028.4382,2703.7231,2719.1443,2785.3079,2784.3386,2479.8525,2563.1958,2603.0,2530.0,0
T000046_fold0_x11,2004-08-31,2004-06-30,3790.8215,2767.5916,3256.1104,3542.9417,2711.9702,2907.7441,3109.2212,3162.3809,2168.0347,2818.3115,1898.0,2168.0,0
T000046_fold0_x11,2004-09-30,2004-06-30,4069.769,2713.7705,2459.8845,3133.7234,2719.9246,3098.9287,2479.85,2990.4573,2543.002,2417.523,2292.0,2543.0,0
T000046_fold0_x11,2004-10-31,2004-06-30,3719.0703,3087.0383,2779.9424,3079.2717,2939.7805,3195.348,3190.4956,3361.3352,2952.0,2682.8176,3057.0,2952.0,0
T000046_fold0_x11,2004-11-30,2004-06-30,3135.009,2768.0344,3054.4832,3370.0742,2975.5981,3811.611,3410.0837,3585.745,2021.0012,3134.7908,2283.0,2021.0,0
T000046_fold0_x11,2004-12-31,2004-06-30,2825.977,4954.086,4615.082,4463.133,5083.1606,3991.2788,4552.5825,5605.2246,5546.0,3902.023,5695.0,5546.0,0
T000046_fold0_x11,2005-01-31,2004-06-30,2690.3564,2554.3372,2382.2153,2862.8975,2265.042,3334.9175,2695.8206,2584.3855,2125.0,2327.1785,2067.0,2125.0,0
T000046_fold0_x11,2005-02-28,2004-06-30,2560.0671,2797.2432,2824.0315,3050.8213,2448.4932,2543.416,2643.3877,2902.6733,2663.9993,2489.5767,3706.0,2664.0,0
T000046_fold0_x11,2005-03-31,2004-06-30,2948.1267,3156.151,3108.2236,2969.031,2979.4897,2998.1113,3001.2136,3108.479,2315.0325,2593.1897,3675.0,2315.0,0
T000046_fold0_x11,2005-04-30,2004-06-30,3806.9155,4004.775,4353.7905,3885.4634,3954.2861,4235.5654,3915.724,4117.6025,3908.0,3251.412,4082.0,3908.0,0
T000046_fold0_x11,2005-05-31,2004-06-30,3598.9758,5088.385,5001.351,4823.9927,5310.092,4300.0874,3978.3513,4241.179,5266.8945,3688.439,6115.0,5267.0,0
T000046_fold0_x11,2005-06-30,2004-06-30,2882.956,3533.4983,2899.0488,3541.1353,3459.8186,3166.3413,3542.1548,3379.0552,2963.0,2355.288,4229.0,2963.0,0
T000051_fold0_x12,2004-07-31,2004-06-30,18088.268,18692.182,17061.225,16661.543,17195.994,15546.951,16128.682,15956.72,16445.904,17879.764,19594.0,16870.0,0
T000051_fold0_x12,2004-08-31,2004-06-30,18147.154,15332.986,15564.21,15521.832,16042.801,14857.356,14903.713,14542.54,14001.875,16636.693,16243.0,14002.0,0
T000051_fold0_x12,2004-09-30,2004-06-30,17825.21,16677.012,16138.312,16069.779,16212.173,15702.884,16248.038,16065.458,15049.99,16591.426,15740.0,15050.0,0
T000051_fold0_x12,2004-10-31,2004-06-30,22156.064,23875.305,23728.871,20811.629,23292.068,20707.547,22718.133,23532.621,23159.996,22257.254,21453.0,23160.0,0
T000051_fold0_x12,2004-11-30,2004-06-30,28035.242,23479.193,26776.633,25736.254,23727.734,26832.201,24677.39,22996.762,22199.992,25834.137,22245.0,22200.0,0
T000051_fold0_x12,2004-12-31,2004-06-30,21676.947,29429.805,28843.357,27343.035,28677.566,26375.816,27886.734,30329.824,29486.0,25640.793,31508.0,29486.0,0
T000051_fold0_x12,2005-01-31,2004-06-30,17518.295,22139.8,21700.303,20927.66,20109.09,22902.182,21715.346,21155.691,18656.0,20178.035,22313.0,18656.0,0
T000051_fold0_x12,2005-02-28,2004-06-30,12190.32,22009.068,19048.479,18705.861,20561.531,19692.72,19552.68,20207.426,20131.984,17287.764,25084.0,20132.0,0
T000051_fold0_x12,2005-03-31,2004-06-30,12565.683,18100.445,18384.014,16640.621,16253.589,16810.678,17165.264,17354.328,16213.876,16926.17,21287.0,16214.0,0
T000051_fold0_x12,2005-04-30,2004-06-30,14783.729,13713.311,12567.09,12379.623,12111.849,10852.184,12903.635,11459.392,11129.0,13205.979,12938.0,11129.0,0
